"","LSOA code","LSOA name","LAD code","LAD name","ITL1 code","ITL1 name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","GEOGRAPHY_NAME","OBS_VALUE"
"548","E01020758","County Durham 032D","E06000047","County Durham","TLC","North East (England)",12.85274774,14.18146314,13.60367162,14.3214265,15.13771562,15.17717229,16.40208137,16.54559886,18.60474265,18.83696707,19.8422197,20.66189779,20.66215446,19.16812059,19.86600728,23.07149462,24.61373201,12.84883857,19.12710698,16.46875348,17.13536803,19.94593696,19.97635657,"County Durham 032D",638
"549","E01020759","County Durham 032E","E06000047","County Durham","TLC","North East (England)",55.51001139,59.98269232,63.35377937,67.71292213,68.10182963,68.40414342,67.6258248,62.81386647,67.16576475,69.68455471,70.73611212,73.40791495,81.02841088,75.12682927,70.81942193,72.07203689,62.14438664,60.12576603,57.77349938,70.04853091,70.47409245,32.42748603,24.86979317,"County Durham 032E",1371
"550","E01020760","County Durham 034A","E06000047","County Durham","TLC","North East (England)",4.49977158,4.861547689,5.119007504,5.21324309,5.421704237,5.662640311,6.187097816,6.528438519,6.605030604,6.80834888,6.776831618,7.182311553,7.238849324,7.591353037,7.442577243,7.01605663,8.818839286,8.941041496,8.812571293,10.02384083,8.589193325,11.69754425,12.19010357,"County Durham 034A",382
"551","E01020761","County Durham 034B","E06000047","County Durham","TLC","North East (England)",411.5982204,453.37717,440.7952765,402.2519026,424.226634,507.8182062,527.3556663,566.9728721,716.9124471,816.1493573,897.456954,943.1259677,896.4365012,706.9140855,787.6758657,800.0968595,644.4466791,651.4237437,521.1908974,545.43222,642.0661025,732.4694947,665.0800414,"County Durham 034B",8313
"552","E01020762","County Durham 034C","E06000047","County Durham","TLC","North East (England)",4.351553045,4.61390716,4.814812217,4.912181964,5.083793667,5.094749222,5.58286547,6.025312654,6.529609348,7.176014262,7.397653606,7.089487778,6.834102724,6.776481634,7.166928773,6.696527385,7.699426644,2.833302559,3.298948524,3.248946638,3.244420143,3.439984432,3.615825059,"County Durham 034C",139
"553","E01020763","County Durham 034D","E06000047","County Durham","TLC","North East (England)",4.747994705,4.869122237,4.976712806,4.96485296,5.658675882,5.735609466,5.979262137,5.98661776,6.483532267,6.375968677,7.1221942,6.991379151,6.872416986,7.185633381,7.010389781,7.781713303,8.945111696,8.259950724,7.880206431,8.340032964,7.742025903,9.144104011,6.20399306,"County Durham 034D",272
"554","E01020764","County Durham 036A","E06000047","County Durham","TLC","North East (England)",6.876909184,7.826930311,7.581726836,7.19787925,7.671867212,8.1615092,8.312801031,8.636080014,8.753657464,9.052242662,8.948415322,8.913592023,9.527023103,9.595700519,10.05356236,12.08187468,11.45207499,12.68470759,10.96714437,9.557814499,10.48506857,6.916344366,6.30903588,"County Durham 036A",253
"555","E01020765","County Durham 032F","E06000047","County Durham","TLC","North East (England)",1.813236566,1.964913043,2.061848755,2.06848958,2.068906804,2.178103644,2.376622143,2.596571701,2.641373254,2.706667393,2.793116258,2.675905513,2.579636756,2.603952829,2.645744387,2.600905732,2.763227702,1.978374456,2.031674853,1.98194636,2.309434009,2.38597575,2.64360047,"County Durham 032F",122
"556","E01020766","County Durham 036B","E06000047","County Durham","TLC","North East (England)",2.184854456,2.42904945,2.415121395,2.384742067,2.588873155,2.624222044,3.131354074,3.328277751,3.203749626,3.307831609,3.422381946,3.234867255,3.074827174,3.409040382,3.441742155,3.122359956,2.247917647,2.293240554,2.137624463,2.87943303,2.514984424,3.141967864,2.455519411,"County Durham 036B",257
"557","E01020767","County Durham 036C","E06000047","County Durham","TLC","North East (England)",3.713613773,4.054397138,4.145287153,4.280446168,4.523334484,4.820184004,5.495577864,5.835137478,6.171763559,6.123129964,6.344349601,6.453845936,6.501987863,6.681394816,6.773183083,7.670208221,7.903304347,8.397227605,7.525180212,7.612686662,8.121509227,6.958015452,7.479856975,"County Durham 036C",445
"558","E01020768","County Durham 036D","E06000047","County Durham","TLC","North East (England)",3.692397776,4.002633491,4.283539725,4.433593801,4.598895884,4.760348645,5.117244061,5.443135344,5.470304012,5.676118838,5.698931669,5.673408467,5.68293836,5.888492988,6.04368826,5.908144044,5.176318908,4.581275033,4.210067005,4.313052292,4.37123631,4.698771098,3.886058891,"County Durham 036D",263
"559","E01020769","County Durham 037B","E06000047","County Durham","TLC","North East (England)",1.867059883,1.965608238,2.022418504,2.079504451,2.09824596,2.125717128,2.2315124,2.423179856,2.604137035,2.608972576,2.799157551,2.737253288,2.685114548,2.730131245,2.657182979,2.888721239,3.560590734,3.941641299,4.504191068,4.049920515,4.546270478,4.633347529,4.79571629,"County Durham 037B",189
"560","E01020770","County Durham 035D","E06000047","County Durham","TLC","North East (England)",3.195701699,3.538666711,3.791583705,4.017604902,4.275306637,4.531760747,4.938827707,5.220360937,5.078820233,5.339082656,5.377147407,9.639924263,9.775289031,10.17620214,10.43164542,12.14626853,6.95807571,10.40304326,9.830140116,6.243106554,5.854953434,11.42091097,6.927272002,"County Durham 035D",242
"561","E01020771","County Durham 035E","E06000047","County Durham","TLC","North East (England)",2.686663816,2.912725744,3.021940499,6.243298823,6.684967198,7.14177689,7.80371689,8.23007433,8.123329992,8.536504003,8.612350272,4.367367997,4.401503666,4.508187491,4.548558243,4.329242401,8.342720137,5.108740195,4.813423005,10.01505729,10.38637157,6.385641889,11.64954089,"County Durham 035E",246
"562","E01020772","County Durham 043A","E06000047","County Durham","TLC","North East (England)",10.13828197,10.42379057,10.9240318,10.88935788,11.63830987,12.4706214,13.68004799,14.30077535,15.38965822,15.69670187,16.27963553,15.45492852,15.37588342,15.98466456,15.91697434,15.28581144,13.96510679,17.68894364,18.49880493,20.48350949,20.55177602,17.76380357,17.45667234,"County Durham 043A",491
"563","E01020773","County Durham 018E","E06000047","County Durham","TLC","North East (England)",2.110086972,2.236104784,2.27634416,2.258599009,2.214601516,2.254411592,2.406440887,2.50468763,2.65562409,2.688453393,2.754220775,2.567430973,2.521926052,2.564068062,2.542616318,2.688261224,3.088829548,3.590637068,2.168733617,2.675802531,4.155016361,4.562483744,4.863161695,"County Durham 018E",105
"564","E01020775","County Durham 018F","E06000047","County Durham","TLC","North East (England)",2.671195341,2.877355407,3.035142449,3.0928442,3.190447058,3.264034419,3.509399703,3.773490979,3.873849974,4.128663436,4.19242772,4.069358482,3.98916383,4.041727657,4.21618257,5.975538327,6.372109995,4.373058624,4.680217425,4.482440545,6.201961117,5.570554928,4.931949001,"County Durham 018F",217
"565","E01020776","County Durham 021C","E06000047","County Durham","TLC","North East (England)",3.039105281,3.24555352,3.35492923,3.307393966,3.293035663,3.368264135,3.606639165,3.828842338,3.983474566,4.048828616,4.202458867,4.067825983,3.965508463,4.072631777,4.096491899,3.441729548,3.502293351,5.98455922,3.709626991,6.670969308,6.436950974,6.800338791,6.494802294,"County Durham 021C",211
"566","E01020777","County Durham 037C","E06000047","County Durham","TLC","North East (England)",2.609454654,2.765194319,2.853188538,2.84611482,2.845390882,2.855280073,3.085690037,3.353004813,3.571642354,3.759664126,3.877030472,3.65816606,3.530509833,3.487038187,3.659451258,2.782986619,3.434592197,2.031193317,1.980771449,2.153228632,2.161465587,2.17134138,1.950251335,"County Durham 037C",105
"567","E01020778","County Durham 037D","E06000047","County Durham","TLC","North East (England)",6.045775057,6.572662577,6.67625256,6.795511342,6.809640392,7.01800939,7.208808577,7.756370458,8.416783252,8.502713505,9.150459961,9.246864575,9.047221778,8.859283496,8.841345395,3.96003504,5.027972571,5.4713398,4.671461696,6.758640527,6.701320848,6.086917884,6.221883729,"County Durham 037D",134
"568","E01020779","County Durham 037E","E06000047","County Durham","TLC","North East (England)",6.624450949,7.411753568,7.942534538,8.394712103,8.709146588,9.549150444,11.00422541,12.48836479,12.3376536,11.9913129,12.28836891,12.12789141,11.83556761,12.02797503,11.5146397,10.33210249,11.24538623,18.67182072,21.21428471,17.45556595,19.06978933,18.90279234,14.37154529,"County Durham 037E",359
"569","E01020780","County Durham 035F","E06000047","County Durham","TLC","North East (England)",1.17594235,1.276129712,1.278327696,1.279013499,1.299715766,1.316590916,1.36424026,1.42397775,1.52584452,1.537386674,1.567008119,1.507510588,1.521992577,1.492216684,1.514304303,2.757097283,3.157327713,4.066527087,4.01212962,3.414796933,3.648752,4.510491235,3.977565098,"County Durham 035F",70
"570","E01020781","County Durham 016B","E06000047","County Durham","TLC","North East (England)",2.570823307,2.717028949,2.801497095,2.719510271,2.629270466,2.664195952,2.808424168,3.011190167,3.128884436,3.114710961,3.226997929,2.984997131,2.876234797,2.909736353,2.89695819,2.712288902,2.964671363,2.549662604,2.775112892,2.909463414,3.164609065,3.231778434,8.08157642,"County Durham 016B",169
"571","E01020782","County Durham 017D","E06000047","County Durham","TLC","North East (England)",5.764411068,6.609408842,6.725495894,7.007994385,7.367280678,7.567206868,7.785888409,7.95406636,8.547413561,8.823953482,8.832841992,8.60759157,8.489931525,8.0930352,8.024022105,6.501250181,6.466720036,7.241973086,6.372259832,6.578618458,6.683645809,7.318652453,7.982758398,"County Durham 017D",295
"572","E01020783","County Durham 017E","E06000047","County Durham","TLC","North East (England)",3.856801516,4.295274317,4.506748684,4.423216478,4.568530955,5.147194017,5.78756812,6.341109741,6.440765712,7.031686244,7.344580602,7.226971393,6.569152773,6.925544453,7.191370018,5.777825278,8.760382591,6.11544304,6.578688639,5.167178011,6.018840874,5.910470507,4.79470222,"County Durham 017E",127
"573","E01020784","County Durham 017F","E06000047","County Durham","TLC","North East (England)",21.67538833,23.34353666,22.90147519,23.58462254,25.37115473,26.05443263,29.00195455,29.96772881,32.72059724,32.73998669,34.14463045,35.84491515,35.74257862,35.20966448,37.82462461,37.88853814,43.52867985,47.1388336,46.03526963,44.78062588,46.27941119,48.88779037,55.20975692,"County Durham 017F",1490
"574","E01020786","County Durham 016D","E06000047","County Durham","TLC","North East (England)",43.42745389,48.47785554,50.12352721,52.67513746,52.55903145,56.80065828,59.92352924,55.664244,57.55639358,57.72561111,54.70176856,39.79092094,43.91519133,42.62202743,44.88112771,50.45964198,46.24050875,44.43144016,44.73178681,45.14192923,52.58559832,52.77138601,48.36031802,"County Durham 016D",1499
"575","E01020787","County Durham 016E","E06000047","County Durham","TLC","North East (England)",2.761331644,3.067694634,3.076612182,3.113031611,3.300083238,3.395139377,3.8805256,4.084114902,4.078095286,4.199447767,4.342101529,4.302668817,4.199044013,4.372729048,4.476882216,4.697677163,4.523164964,4.109247691,4.098465847,4.501696821,4.903514061,5.417944023,5.218204863,"County Durham 016E",222
"576","E01020788","County Durham 040A","E06000047","County Durham","TLC","North East (England)",4.400894529,4.82342734,4.855338063,5.014970173,5.172699368,5.278384148,5.610794132,5.687150701,6.078534662,6.187604858,6.367952791,6.580999124,6.697859012,6.47846461,6.411526657,7.052633224,5.891326263,5.722067811,5.255783208,5.220619235,5.875970132,5.262652955,12.22279235,"County Durham 040A",293
"577","E01020789","County Durham 040B","E06000047","County Durham","TLC","North East (England)",4.762750617,5.020639609,5.152433769,5.053139304,4.958711359,5.143525191,5.528774619,5.946853983,6.301005333,6.326770505,6.540989266,6.111960346,5.923825828,5.983268125,6.025928247,4.762911236,4.32948265,4.394818107,3.984189009,3.091848392,3.470148542,4.103939376,3.90121654,"County Durham 040B",190
"578","E01020790","County Durham 040C","E06000047","County Durham","TLC","North East (England)",2.724420725,2.925584321,2.972445013,2.984651742,3.077573643,3.164824883,3.41099468,3.563713402,3.811841381,3.926855778,4.266220766,4.224303695,4.105003492,3.96164122,4.134912297,4.902883083,5.374078314,4.973041267,6.11258252,5.251939805,5.855329752,6.928168794,8.587841741,"County Durham 040C",369
"579","E01020791","County Durham 040D","E06000047","County Durham","TLC","North East (England)",2.244907243,2.42858827,2.528740532,2.599191096,2.693816695,2.758426804,2.983033327,3.182101453,3.251762862,3.36942768,3.453447963,3.408669971,3.364682391,3.438565555,3.472369829,5.067042211,4.829775845,3.890252483,4.357348196,4.395159298,5.656579211,6.415457722,5.533076869,"County Durham 040D",130
"580","E01020792","County Durham 040E","E06000047","County Durham","TLC","North East (England)",2.180130109,2.359399364,2.486081731,2.590109399,2.674896132,2.808602061,2.972049576,3.125457485,3.277393062,3.406909562,3.547280206,3.569218111,3.538788718,3.526915215,3.56728382,3.275212697,4.105732282,5.064585906,13.76608676,10.71753244,6.284631106,11.9533905,12.22279235,"County Durham 040E",219
"581","E01020793","County Durham 043B","E06000047","County Durham","TLC","North East (England)",3.141547212,3.400204062,3.54031918,3.570748814,3.632076001,3.741505887,4.041431919,4.303571021,4.518259903,4.821525912,4.953347231,4.861797696,4.744290599,4.738944725,5.005146609,9.787636719,13.96510679,2.938945566,2.613217356,2.640333845,2.698933638,2.862872341,3.088597309,"County Durham 043B",184
"582","E01020794","County Durham 043C","E06000047","County Durham","TLC","North East (England)",4.296836067,4.693416068,4.959739285,5.188319822,5.429566463,5.716233671,6.23820035,6.607375952,6.542118568,6.827773363,6.936879796,7.072707571,7.117666296,7.368308026,7.485918567,6.902396282,6.797353433,8.013957549,8.832673035,9.347315344,9.760980349,10.09348457,9.799927797,"County Durham 043C",296
"583","E01020795","County Durham 043D","E06000047","County Durham","TLC","North East (England)",6.614292452,7.162992983,7.54483084,7.939368369,8.447437828,8.987030631,9.742559949,10.25957652,10.76064626,11.02294133,11.04858231,10.95915313,11.05951321,11.39836842,11.53366407,12.05110121,10.75690016,10.54759694,10.66818693,11.05209451,11.2831636,11.73092991,10.60228862,"County Durham 043D",424
"584","E01020796","County Durham 054A","E06000047","County Durham","TLC","North East (England)",4.709309942,5.000165373,5.333986197,5.280227879,5.59806311,5.726924349,6.122258206,6.356150334,6.522918768,6.739095779,7.29046572,7.17728982,7.047647538,7.052466371,7.148177249,7.420438057,8.635254992,8.045759028,7.649954831,6.785923283,6.734017106,7.002992681,8.089646115,"County Durham 054A",238
"585","E01020797","County Durham 050A","E06000047","County Durham","TLC","North East (England)",11.51334483,11.52250046,12.83420528,13.00415079,14.35946095,16.03776998,16.96141049,17.99408028,18.69302236,19.23525714,17.32831163,17.65652742,18.28526475,19.25877444,20.47339027,21.03511905,16.57091697,17.52226059,16.38980618,14.67275924,12.89315996,11.56788572,10.54003757,"County Durham 050A",500
"586","E01020798","County Durham 050B","E06000047","County Durham","TLC","North East (England)",4.672085879,5.178106179,5.491711109,5.815560013,6.184891629,6.539799416,7.144848636,7.559603223,7.452979675,7.8312273,7.906827389,8.242720471,8.32496254,8.556073232,8.80100235,10.08232598,3.857941226,4.242118348,4.881380467,3.896003747,4.492630097,4.18957257,4.932057902,"County Durham 050B",330
"587","E01020799","County Durham 050C","E06000047","County Durham","TLC","North East (England)",1.952644326,2.075273504,2.269382682,2.270375039,2.29211557,2.468716186,2.639012349,2.803785476,3.0799495,3.024480932,2.875114238,2.639138893,2.675488891,2.727458566,2.617671921,2.327662964,1.832958768,2.477404911,9.656097924,11.22015568,10.73322504,11.30252358,11.96154724,"County Durham 050C",86
"588","E01020801","County Durham 059A","E06000047","County Durham","TLC","North East (England)",5.053117018,5.675700974,5.772878585,5.770865043,6.024470643,6.545637321,6.830064946,7.196263854,7.221117214,7.609837222,7.494068243,7.25731916,7.559211571,7.715365179,8.189007002,9.078091677,9.530950852,14.83639173,11.17434793,10.12329408,10.75026555,12.2174242,11.71970504,"County Durham 059A",390
"589","E01020802","County Durham 059B","E06000047","County Durham","TLC","North East (England)",23.4252317,25.9693916,25.93767143,25.96830335,30.81930058,31.86441336,33.08447474,29.99483479,30.25935242,30.51191518,30.5532089,36.65366575,38.72280956,36.22320093,33.12578904,48.26863072,45.15736635,43.58992291,45.51214902,60.46569458,50.94573391,56.83035116,45.63482952,"County Durham 059B",878
"590","E01020803","County Durham 053B","E06000047","County Durham","TLC","North East (England)",24.71914963,26.2538155,25.20793577,24.78933013,27.53460314,30.13223838,31.03509951,32.01789069,33.26895253,35.57942087,37.40127264,36.62228924,36.76910731,37.43168765,41.6094634,52.01055174,47.14845475,55.95936414,55.59503155,78.7355371,85.22994221,89.6342089,88.31373299,"County Durham 053B",1227
"591","E01020805","County Durham 053D","E06000047","County Durham","TLC","North East (England)",2.899922306,3.074955523,3.210522717,3.212784043,3.307923417,3.429413113,3.717895637,3.877167849,4.009345283,4.100423991,4.067053919,4.178592132,4.183941399,4.160248017,4.214112982,4.026490075,3.861038092,4.204522179,4.153945408,4.535075512,4.6527967,3.988920797,3.982520859,"County Durham 053D",247
"592","E01020806","County Durham 049A","E06000047","County Durham","TLC","North East (England)",10.26829661,11.80154502,13.50835547,13.40349354,13.21010238,14.19849098,15.38734018,15.44978307,14.89023437,15.77929904,15.09509281,16.50610732,17.62165057,19.37485915,20.75275518,12.85748687,7.113278984,7.709506561,7.805562158,6.465695864,8.087587816,9.550442159,8.551052496,"County Durham 049A",405
"593","E01020807","County Durham 049B","E06000047","County Durham","TLC","North East (England)",3.459195019,3.625054147,3.918272396,3.982765093,4.220968506,4.23807889,4.75311283,4.858159724,4.865042539,5.010470662,5.568154237,5.5214651,5.631818248,5.48318441,5.760368124,5.311866424,5.926465101,5.437023916,7.031323498,6.763756497,7.580884466,7.157068006,6.399549715,"County Durham 049B",273
"594","E01020808","County Durham 050D","E06000047","County Durham","TLC","North East (England)",7.591735147,8.132745201,8.182880034,8.273765618,8.747538366,9.22012292,10.36101,10.7405746,11.46749748,11.66461083,11.95351568,12.01289301,11.78939167,11.96652612,12.53141145,13.81389032,17.06146075,22.70468072,21.58138745,18.08780414,17.40608399,19.39529443,16.46325249,"County Durham 050D",593
"595","E01020809","County Durham 048A","E06000047","County Durham","TLC","North East (England)",2.634385921,2.804504077,2.983819839,2.974737176,3.219927818,3.306919312,3.557938184,3.708682561,3.836233943,4.115065728,4.285695381,4.290992352,4.252104837,4.459226906,4.632760619,5.19663076,6.025276561,4.103892744,3.019993746,6.552513542,6.536009556,7.374893407,5.174756529,"County Durham 048A",119
"596","E01020810","County Durham 048B","E06000047","County Durham","TLC","North East (England)",3.810093564,4.042598232,4.09304809,4.103377584,4.357917262,4.441185098,4.727174046,4.937461883,5.278641268,5.349280686,5.579370169,5.503612654,5.412558662,5.493003094,5.411616228,4.704321371,5.790406243,5.954054935,7.521949568,6.810334244,6.806306581,7.432617835,7.602193152,"County Durham 048B",254
"597","E01020811","County Durham 048C","E06000047","County Durham","TLC","North East (England)",4.349650335,4.758872214,4.805212071,4.755628758,4.792915108,5.008351703,5.011122605,5.240386434,5.554312708,5.691982166,5.525533681,5.078630447,5.307440444,5.312375942,5.950921522,3.631176679,4.054512916,3.069097065,4.55776994,4.627906721,4.668618856,4.255435596,4.18468458,"County Durham 048C",140
"598","E01020812","County Durham 048D","E06000047","County Durham","TLC","North East (England)",3.362809006,3.608941437,3.769186309,3.755339335,3.845601449,4.101560273,4.394261964,4.738445472,4.95361829,5.139774525,5.250600727,5.159472214,4.97731503,5.080241124,5.004443904,4.811385088,5.335145334,5.510533827,5.841135045,4.828846844,6.347577583,5.26555886,5.488998141,"County Durham 048D",334
"599","E01020813","County Durham 060A","E06000047","County Durham","TLC","North East (England)",5.719892151,6.210983371,6.578905727,6.757877024,6.986133436,7.315890531,7.933801758,8.464370063,8.487347169,8.968254387,9.144984357,9.174766511,9.058414864,9.276216516,9.585138769,10.11816862,9.380343218,10.20225229,10.02752024,4.867882616,6.080474328,5.733554125,6.727719729,"County Durham 060A",126
"600","E01020814","County Durham 060B","E06000047","County Durham","TLC","North East (England)",4.047160311,4.298510476,4.503638922,4.514827551,4.569012439,4.834100948,5.250874042,5.566574177,5.877678488,5.998133407,6.149892254,6.011225849,5.999109654,6.233297442,6.264386314,6.763995704,6.416503395,12.71304829,11.52348749,9.944356462,8.6132717,12.62859802,12.67751999,"County Durham 060B",245
"601","E01020815","County Durham 060C","E06000047","County Durham","TLC","North East (England)",3.553128903,3.739061365,3.856097086,3.79796401,3.735381531,3.770845823,4.00236212,4.250864193,4.461659262,4.542272534,4.704980252,4.364505733,4.224798385,4.300055932,4.329045014,5.731387475,5.35986531,4.324031562,4.810222397,11.13522078,11.28541765,11.6607981,10.90301612,"County Durham 060C",217
"602","E01020816","County Durham 061A","E06000047","County Durham","TLC","North East (England)",1.352782923,1.466437898,1.505735632,1.511509217,1.521607994,1.556947253,1.668716431,1.763679235,1.815378643,1.842279557,1.901092642,1.878245496,1.868858632,1.875714273,1.900360588,2.155339005,2.107295752,1.255578254,2.818475782,2.724801492,3.310582934,2.796463647,2.706331968,"County Durham 061A",179
"603","E01020817","County Durham 047A","E06000047","County Durham","TLC","North East (England)",2.053738454,2.16590629,2.234507,2.142786262,2.038008162,2.071620079,2.198321051,2.346746877,2.447025872,2.425777408,2.509721122,2.284419407,2.196208871,2.208663678,2.23199251,2.518564285,2.599211665,2.822234536,2.972355935,3.189252001,3.135519837,3.089329364,2.437648923,"County Durham 047A",114
"604","E01020818","County Durham 047B","E06000047","County Durham","TLC","North East (England)",2.552163034,2.704523614,2.832518178,2.827478402,2.833093326,2.970616517,3.184391926,3.459037507,3.510395578,3.515492459,3.570578232,3.429526796,3.349063531,3.398763253,3.432933044,3.576275457,3.442581948,3.851137532,4.041301479,4.324503162,4.9851801,4.22010158,3.513648992,"County Durham 047B",177
"605","E01020819","County Durham 047C","E06000047","County Durham","TLC","North East (England)",1.712306616,1.865223459,1.96759069,2.025541189,2.090589647,2.175497392,2.344524543,2.482470559,2.467643794,2.548370026,2.596317744,2.611620708,2.610945073,2.690391821,2.738329682,4.878754279,4.558380336,4.030922186,3.707968724,4.562696639,4.891527089,4.706855945,5.02078842,"County Durham 047C",132
"606","E01020820","County Durham 049C","E06000047","County Durham","TLC","North East (England)",42.86292067,46.44034121,47.87087047,48.70162294,51.30949979,53.35135082,59.52578133,62.97832539,66.99009308,68.90879431,73.85747092,83.16992451,84.33531773,89.63613812,86.60446541,44.90712184,47.31581257,58.01592362,57.42288284,44.10326026,43.73978498,46.06733258,64.09153506,"County Durham 049C",1715
"607","E01020821","County Durham 052A","E06000047","County Durham","TLC","North East (England)",10.98157866,11.76138479,12.4202815,12.90446473,13.62074004,14.0367979,15.15126767,16.12247248,16.70003501,17.82112104,18.35545554,18.47085686,18.42260203,18.78493661,19.20379535,16.27651187,16.99059531,11.91592005,11.46545553,6.202483107,6.623732611,6.404540592,6.163369235,"County Durham 052A",287
"608","E01020822","County Durham 052B","E06000047","County Durham","TLC","North East (England)",12.73965542,13.56090571,14.37155232,14.64031836,14.92882966,14.71884527,15.01185283,14.45279311,15.24212881,15.64328028,15.78574809,16.98507893,18.05773429,17.51575774,16.67197468,16.80281408,17.0459178,23.49585379,25.68578026,27.59168442,25.45639815,20.91971185,23.1192403,"County Durham 052B",428
"609","E01020823","County Durham 052C","E06000047","County Durham","TLC","North East (England)",2.519020961,2.671555634,2.754163611,2.779090007,2.77085994,2.812786483,2.973131936,3.144031328,3.27024518,3.270272033,3.342417077,3.39886244,3.315997249,3.298961417,3.205223697,3.530247983,3.62185207,3.541878824,5.277582072,4.948424844,5.863350789,4.688830323,4.055943421,"County Durham 052C",165
"610","E01020824","County Durham 063A","E06000047","County Durham","TLC","North East (England)",4.266146641,4.595161672,4.614032137,4.663638987,4.742648329,5.021985438,5.253418331,5.49442217,5.99194011,5.796418688,5.893766769,5.828177452,5.936427264,5.792808613,5.912025552,6.436564135,8.220852277,12.43390066,8.540137769,8.400970018,9.419780294,8.465402626,10.36710563,"County Durham 063A",335
"611","E01020825","County Durham 062A","E06000047","County Durham","TLC","North East (England)",5.13555083,5.397539595,5.601000456,5.663530416,5.91674583,6.151421769,6.817677984,7.171574018,7.380476915,7.734392003,7.915234474,7.814945182,7.796824561,8.02785444,8.285320258,9.107913567,7.951924021,6.994655157,7.12325074,7.836093381,8.096955107,7.876302265,7.418229933,"County Durham 062A",284
"612","E01020826","County Durham 063B","E06000047","County Durham","TLC","North East (England)",322.6505578,328.4516326,324.8529428,332.4464305,367.2572866,370.8321913,366.0739419,347.9136683,329.6522825,333.1090656,341.2306347,352.5297966,379.7224733,371.4846429,403.2526811,455.8230312,452.8024372,486.9739983,539.0369256,590.8085108,626.3479999,642.0155471,567.8212685,"County Durham 063B",7947
"613","E01020827","County Durham 048E","E06000047","County Durham","TLC","North East (England)",6.47258855,7.048878039,7.689711647,7.631095334,7.901383915,9.053470334,9.72942444,10.45720155,10.5285443,11.47579281,12.10217305,11.5857335,10.50485782,10.46475336,11.09014498,10.06308854,7.626287285,8.340545168,9.933899276,8.057523402,8.050552739,7.731057439,7.677846016,"County Durham 048E",410
"614","E01020828","County Durham 054B","E06000047","County Durham","TLC","North East (England)",54.39243543,55.64432148,59.0069984,61.75020086,64.22123467,65.86932426,73.63464584,74.34051081,75.42508706,76.93936615,73.33361057,74.94985851,71.01398856,73.60855854,74.57494259,65.5424727,68.73608698,73.53867279,75.31452098,79.71421854,87.27769788,93.43797799,82.68270425,"County Durham 054B",1433
"615","E01020829","County Durham 054C","E06000047","County Durham","TLC","North East (England)",8.645306691,9.224773871,9.486212697,9.430069524,9.732140735,9.997061906,10.78988667,11.25728737,11.79842403,12.39082876,13.02718778,13.23755822,13.03083372,13.05165269,13.21939403,11.6447579,13.27216882,13.49256948,13.87153818,14.60990946,21.19874914,24.83866559,26.77466852,"County Durham 054C",570
"616","E01020830","County Durham 054D","E06000047","County Durham","TLC","North East (England)",8.610863808,9.120841675,9.499292108,9.725660184,10.23856032,10.84993773,11.8984063,12.3644601,12.97211651,13.28448705,13.25227673,13.73966017,13.78630834,14.16028494,15.04698061,15.3016039,16.81222643,17.82258551,18.56995099,19.06633082,23.68815445,26.40720258,23.57980797,"County Durham 054D",603
"617","E01020831","County Durham 062B","E06000047","County Durham","TLC","North East (England)",8.545259614,9.426355905,9.953158665,10.55005761,11.42639958,12.16188759,13.35361824,14.28720143,14.45268657,15.20571685,15.56186593,16.51109304,16.8254226,17.53312501,17.42635901,18.72681992,16.43468522,20.19345235,19.73770281,16.15026675,19.19344967,17.75966002,17.53493275,"County Durham 062B",304
"618","E01020832","County Durham 063C","E06000047","County Durham","TLC","North East (England)",19.64050189,21.71718337,21.06266444,21.74847576,23.22736012,23.95133265,26.41873955,26.95475229,30.43902982,30.69213359,31.5984402,33.63666748,33.47134434,32.38137662,35.16886269,39.70840486,40.53918839,40.5661759,36.76248678,37.79649023,39.522456,37.66201203,35.01496979,"County Durham 063C",1341
"619","E01020833","County Durham 062C","E06000047","County Durham","TLC","North East (England)",7.316503389,7.640478307,8.191368633,8.714557369,9.600440656,10.26707662,11.37697019,11.9505414,13.37410994,13.43099664,13.57244376,13.51627935,13.93778089,14.80717652,14.46411491,12.7006986,10.21977975,11.2493162,12.09894396,17.43785431,17.06424932,16.30413448,17.48946391,"County Durham 062C",776
"620","E01020834","County Durham 062D","E06000047","County Durham","TLC","North East (England)",1.842378094,1.950416622,2.003880141,1.940254426,1.863771789,1.886201212,2.003935251,2.157272021,2.249998065,2.281310949,2.363043764,2.16527778,2.067278973,2.073304948,2.136066641,2.623024134,2.503768395,1.871380372,1.767255238,1.884409968,2.04531216,1.971443589,2.044601673,"County Durham 062D",65
"621","E01020835","County Durham 052D","E06000047","County Durham","TLC","North East (England)",4.6246223,4.708054695,5.088050142,4.904644723,4.96832044,5.399207563,6.090116936,6.388995818,7.243946239,7.308965121,7.084914208,7.055389963,7.099319353,7.2084602,7.840867035,8.975954725,8.655081135,8.516440996,8.422329631,9.22720404,8.934589746,7.561355457,6.121136142,"County Durham 052D",347
